1.465649	-1.438381
1.692166	-1.221981
1.565412	-1.31498
1.785986	-1.062512
1.565412	-1.31498
1.692166	-1.221981
1.59515	-0.846702
1.785986	-1.062512
1.957936	-0.774716
1.59515	-0.846702
1.397414	-1.087643
1.785986	-1.062512
1.397414	-1.087643
1.565412	-1.31498
1.785986	-1.062512
1.957936	-0.774716
1.785986	-1.062512
1.879976	-0.971248
1.39295	-1.070869
1.397414	-1.087643
1.59515	-0.846702
1.397414	-1.087643
1.156473	-1.285378
1.565412	-1.31498
1.163114	-1.262783
1.156473	-1.285378
1.397414	-1.087643
1.39295	-1.070869
1.163114	-1.262783
1.397414	-1.087643
1.58268	-0.838375
1.39295	-1.070869
1.59515	-0.846702
1.385146	-1.063152
1.163114	-1.262783
1.39295	-1.070869
1.385146	-1.063152
1.39295	-1.070869
1.573553	-0.83228
1.573553	-0.83228
1.39295	-1.070869
1.58268	-0.838375
1.573553	-0.83228
1.58268	-0.838375
1.714244	-0.571074
1.714244	-0.571074
1.58268	-0.838375
1.724356	-0.575338
1.58268	-0.838375
1.59515	-0.846702
1.724356	-0.575338
1.573553	-0.83228
1.714244	-0.571074
1.601498	-0.773796
1.573553	-0.83228
1.601498	-0.773796
1.570929	-0.83053
1.714244	-0.571074
1.724356	-0.575338
1.803213	-0.287358
1.714244	-0.571074
1.803213	-0.287358
1.735775	-0.494583
1.714244	-0.571074
1.735775	-0.494583
1.714343	-0.562785
1.714343	-0.562785
1.601498	-0.773796
1.714244	-0.571074
0.672503	1.8181
0.693147	1.852566
0.696119	1.857527
0.696119	1.857527
0.689383	1.859746
0.689114	1.85981
0.689114	1.85981
0.364536	1.905084
0.352241	1.905903
0.352241	1.905903
0.037918	1.8929
0.014875	1.890611
0.014875	1.890611
-0.280903	1.824028
-0.312272	1.81553
-0.312272	1.81553
-0.582725	1.700677
-0.61919	1.683945
-0.61919	1.683945
-0.858819	1.526327
-0.896755	1.500604
-0.896755	1.500604
-0.930819	1.468122
-1.136844	1.271509
-1.136844	1.271509
-1.166968	1.23132
-1.332428	1.003743
-1.332428	1.003743
-1.355911	0.958344
-1.477646	0.705325
-1.477646	0.705325
-1.492894	0.657977
-1.567881	0.385091
-1.567881	0.385091
-1.574591	0.339406
-1.599872	0.052572
-1.599872	0.052572
-1.599067	0.012082
-1.571835	-0.282126
-1.571835	-0.282126
-1.565775	-0.314411
-1.483621	-0.608498
-1.483621	-0.608498
-1.47557	-0.630475
-1.336876	-0.915857
-1.336876	-0.915857
-1.330749	-0.926637
-1.135183	-1.193634
-1.135183	-1.193634
-1.135105	-1.193729
-1.13284	-1.195878
-1.135183	-1.193634
-1.13284	-1.195878
-1.130502	-1.191974
-1.483621	-0.608498
-1.336876	-0.915857
-1.135183	-1.193634
-1.599872	0.052572
-1.571835	-0.282126
-1.483621	-0.608498
-1.477646	0.705325
-1.567881	0.385091
-1.599872	0.052572
-1.136844	1.271509
-1.332428	1.003743
-1.477646	0.705325
-0.61919	1.683945
-0.896755	1.500604
-1.136844	1.271509
0.014875	1.890611
-0.312272	1.81553
-0.61919	1.683945
0.689114	1.85981
0.352241	1.905903
0.014875	1.890611
0.672503	1.8181
0.696119	1.857527
0.689114	1.85981
0.559211	1.628962
0.672503	1.8181
0.689114	1.85981
0.689114	1.85981
0.014875	1.890611
-0.61919	1.683945
-0.61919	1.683945
-1.136844	1.271509
-1.477646	0.705325
-1.477646	0.705325
-1.599872	0.052572
-1.483621	-0.608498
-1.483621	-0.608498
-1.135183	-1.193634
-1.130502	-1.191974
-0.976517	-0.934901
-0.897954	-1.025834
-0.794717	-1.124819
-1.483621	-0.608498
-1.130502	-1.191974
-0.976517	-0.934901
-0.61919	1.683945
-1.477646	0.705325
-1.483621	-0.608498
0.559211	1.628962
0.689114	1.85981
-0.61919	1.683945
0.598151	1.590103
0.567911	1.596987
0.541956	1.600155
0.541956	1.600155
0.559211	1.628962
-0.61919	1.683945
-0.976517	-0.934901
-0.794717	-1.124819
-0.764561	-1.1482
-0.740293	-1.163883
-0.537551	-1.31004
-0.421188	-1.364005
-0.976517	-0.934901
-0.764561	-1.1482
-0.740293	-1.163883
0.598151	1.590103
0.541956	1.600155
-0.61919	1.683945
0.851956	1.49434
0.746838	1.540764
0.598151	1.590103
0.952892	1.455911
0.927589	1.465545
0.851956	1.49434
1.295522	1.217013
1.206974	1.2986
1.119609	1.352691
1.119609	1.352691
0.952892	1.455911
0.851956	1.49434
0.851956	1.49434
0.598151	1.590103
-0.61919	1.683945
-0.976517	-0.934901
-0.740293	-1.163883
-0.421188	-1.364005
-0.421188	-1.364005
-0.266755	-1.435626
0.000831	-1.502333
0.000831	-1.502333
0.022204	-1.507661
0.071068	-1.510343
0.071068	-1.510343
0.310774	-1.526099
0.376759	-1.51925
0.376759	-1.51925
0.600417	-1.491111
0.728554	-1.451679
0.728554	-1.451679
0.882457	-1.401388
1.04649	-1.313129
1.04649	-1.313129
0.960625	-1.154138
0.902969	-1.182047
1.04649	-1.313129
0.902969	-1.182047
0.724491	-1.261511
0.376759	-1.51925
0.728554	-1.451679
1.04649	-1.313129
0.000831	-1.502333
0.071068	-1.510343
0.376759	-1.51925
-0.976517	-0.934901
-0.421188	-1.364005
0.000831	-1.502333
1.119609	1.352691
0.851956	1.49434
-0.61919	1.683945
1.426226	1.096583
1.295522	1.217013
1.119609	1.352691
1.540222	0.942377
1.453639	1.0595
1.426226	1.096583
1.615091	0.835651
1.601423	0.861602
1.540222	0.942377
1.758864	0.504822
1.729535	0.603239
1.615091	0.835651
1.824363	0.159549
1.809021	0.321311
1.758864	0.504822
1.813956	-0.179341
1.834603	0.025384
1.824363	0.159549
1.735775	-0.494583
1.803166	-0.273362
1.813956	-0.179341
1.601498	-0.773796
1.714343	-0.562785
1.735775	-0.494583
1.528985	-0.881979
1.570929	-0.83053
1.601498	-0.773796
1.31606	-1.117811
1.378457	-1.065616
1.528985	-0.881979
1.328285	-0.835127
1.193179	-0.985177
1.31606	-1.117811
1.52925	-0.522616
1.486481	-0.596693
1.385523	-0.771558
1.385523	-0.771558
1.328285	-0.835127
1.31606	-1.117811
1.31606	-1.117811
1.528985	-0.881979
1.601498	-0.773796
1.601498	-0.773796
1.735775	-0.494583
1.813956	-0.179341
1.813956	-0.179341
1.824363	0.159549
1.758864	0.504822
1.758864	0.504822
1.615091	0.835651
1.540222	0.942377
1.540222	0.942377
1.426226	1.096583
1.119609	1.352691
-1.483621	-0.608498
-0.976517	-0.934901
0.000831	-1.502333
0.000831	-1.502333
0.376759	-1.51925
1.04649	-1.313129
1.04649	-1.313129
0.724491	-1.261511
0.721563	-1.262681
1.04649	-1.313129
0.721563	-1.262681
0.71224	-1.266171
1.758864	0.504822
1.540222	0.942377
1.119609	1.352691
1.601498	-0.773796
1.813956	-0.179341
1.758864	0.504822
1.385523	-0.771558
1.31606	-1.117811
1.601498	-0.773796
1.618077	-0.249232
1.591641	-0.330595
1.52925	-0.522616
1.52925	-0.522616
1.385523	-0.771558
1.601498	-0.773796
1.04649	-1.313129
0.71224	-1.266171
0.696671	-1.271484
1.04649	-1.313129
0.696671	-1.271484
0.676238	-1.277536
1.618077	-0.249232
1.52925	-0.522616
1.601498	-0.773796
1.639179	-0.048464
1.618077	-0.249232
1.601498	-0.773796
0.000831	-1.502333
1.04649	-1.313129
0.676238	-1.277536
0.000831	-1.502333
0.676238	-1.277536
0.651124	-1.283569
1.639179	-0.048464
1.601498	-0.773796
1.758864	0.504822
1.648125	0.036647
1.639179	-0.048464
1.758864	0.504822
0.000831	-1.502333
0.651124	-1.283569
0.46336	-1.323481
0.000831	-1.502333
0.46336	-1.323481
0.434	-1.328691
1.627028	0.237371
1.648125	0.036647
1.758864	0.504822
1.52925	0.59591
1.555726	0.514423
1.618077	0.322525
1.618077	0.322525
1.627028	0.237371
1.758864	0.504822
0.000831	-1.502333
0.434	-1.328691
0.401648	-1.332137
0.000831	-1.502333
0.401648	-1.332137
0.36872	-1.333343
1.52925	0.59591
1.618077	0.322525
1.758864	0.504822
1.385523	0.844852
1.428397	0.770592
1.52925	0.59591
1.385523	0.844852
1.52925	0.59591
1.758864	0.504822
0.000831	-1.502333
0.36872	-1.333343
0.177555	-1.333345
0.000831	-1.502333
0.177555	-1.333345
0.144612	-1.332137
1.385523	0.844852
1.758864	0.504822
1.119609	1.352691
1.250606	0.994692
1.385523	0.844852
1.119609	1.352691
0.000831	-1.502333
0.144612	-1.332137
0.112233	-1.328689
0.000831	-1.502333
0.112233	-1.328689
0.08284	-1.323473
1.193179	1.058471
1.250606	0.994692
1.119609	1.352691
0.960625	1.227432
1.030121	1.17694
1.193179	1.058471
0.960625	1.227432
1.193179	1.058471
1.119609	1.352691
0.000831	-1.502333
0.08284	-1.323473
-0.104776	-1.283596
0.000831	-1.502333
-0.104776	-1.283596
-0.12994	-1.277551
0.902733	1.255455
0.960625	1.227432
1.119609	1.352691
0.724606	1.334763
0.902733	1.255455
1.119609	1.352691
0.000831	-1.502333
-0.12994	-1.277551
-0.150419	-1.271485
0.000831	-1.502333
-0.150419	-1.271485
-0.166026	-1.266159
0.721666	1.335939
0.724606	1.334763
1.119609	1.352691
0.712303	1.339443
0.721666	1.335939
1.119609	1.352691
0.000831	-1.502333
-0.166026	-1.266159
-0.175373	-1.26266
0.000831	-1.502333
-0.175373	-1.26266
-0.178309	-1.261487
0.696665	1.34478
0.712303	1.339443
1.119609	1.352691
0.676142	1.350859
0.696665	1.34478
1.119609	1.352691
0.000831	-1.502333
-0.178309	-1.261487
-0.356516	-1.182146
-0.414375	-1.154138
-0.4839	-1.103625
-0.64693	-0.985177
0.000831	-1.502333
-0.356516	-1.182146
-0.414375	-1.154138
0.676142	1.350859
1.119609	1.352691
-0.61919	1.683945
0.650916	1.356918
0.676142	1.350859
-0.61919	1.683945
-1.483621	-0.608498
0.000831	-1.502333
-0.414375	-1.154138
-1.483621	-0.608498
-0.414375	-1.154138
-0.64693	-0.985177
0.463572	1.396741
0.650916	1.356918
-0.61919	1.683945
0.434079	1.401975
0.463572	1.396741
-0.61919	1.683945
-1.483621	-0.608498
-0.64693	-0.985177
-0.704486	-0.921254
-1.483621	-0.608498
-0.704486	-0.921254
-0.839274	-0.771558
0.401578	1.405436
0.434079	1.401975
-0.61919	1.683945
0.368499	1.406649
0.401578	1.405436
-0.61919	1.683945
-1.483621	-0.608498
-0.839274	-0.771558
-0.88232	-0.697
-0.983	-0.522616
-1.009625	-0.440674
-1.071828	-0.249232
-1.483621	-0.608498
-0.88232	-0.697
-0.983	-0.522616
0.177776	1.40665
0.368499	1.406649
-0.61919	1.683945
0.144682	1.405437
0.177776	1.40665
-0.61919	1.683945
-1.483621	-0.608498
-0.983	-0.522616
-1.071828	-0.249232
-1.483621	-0.608498
-1.071828	-0.249232
-1.08084	-0.163488
0.112155	1.401973
0.144682	1.405437
-0.61919	1.683945
0.082627	1.396733
0.112155	1.401973
-0.61919	1.683945
-1.483621	-0.608498
-1.08084	-0.163488
-1.101875	0.036647
-1.483621	-0.608498
-1.101875	0.036647
-1.092859	0.122434
-0.104568	1.356945
0.082627	1.396733
-0.61919	1.683945
-0.129844	1.350873
-0.104568	1.356945
-0.61919	1.683945
-1.483621	-0.608498
-1.092859	0.122434
-1.071828	0.322525
-1.483621	-0.608498
-1.071828	0.322525
-1.045164	0.404591
-0.150413	1.344781
-0.129844	1.350873
-0.61919	1.683945
-0.166089	1.339431
-0.150413	1.344781
-0.61919	1.683945
-1.483621	-0.608498
-1.045164	0.404591
-0.983	0.59591
-0.61919	1.683945
-1.483621	-0.608498
-0.983	0.59591
-0.175476	1.335917
-0.166089	1.339431
-0.61919	1.683945
-0.178424	1.334739
-0.175476	1.335917
-0.61919	1.683945
-0.61919	1.683945
-0.983	0.59591
-0.939849	0.67065
-0.61919	1.683945
-0.939849	0.67065
-0.839274	0.844852
-0.35628	1.255554
-0.178424	1.334739
-0.61919	1.683945
-0.414375	1.227432
-0.35628	1.255554
-0.61919	1.683945
-0.61919	1.683945
-0.839274	0.844852
-0.781529	0.908984
-0.61919	1.683945
-0.781529	0.908984
-0.64693	1.058471
-0.57713	1.109184
-0.414375	1.227432
-0.61919	1.683945
-0.61919	1.683945
-0.64693	1.058471
-0.57713	1.109184
1.803166	-0.273362
1.735775	-0.494583
1.803213	-0.287358
1.528985	-0.881979
1.385146	-1.063152
1.573553	-0.83228
1.528985	-0.881979
1.573553	-0.83228
1.570929	-0.83053
1.528985	-0.881979
1.378457	-1.065616
1.385146	-1.063152
1.156912	-1.253728
1.385146	-1.063152
1.378457	-1.065616
1.156912	-1.253728
1.378457	-1.065616
1.31606	-1.117811
1.31606	-1.117811
1.145562	-1.258189
1.156912	-1.253728
0.960625	-1.154138
1.04649	-1.313129
1.145562	-1.258189
1.145562	-1.258189
1.31606	-1.117811
1.193179	-0.985177
1.123959	-1.035469
0.960625	-1.154138
1.145562	-1.258189
1.145562	-1.258189
1.193179	-0.985177
1.123959	-1.035469
1.193179	-0.985177
1.328285	-0.835127
1.311005	-0.854318
1.193179	-0.985177
1.311005	-0.854318
1.193179	-0.985177
1.123959	-1.035469
1.193179	-0.985177
1.193179	-0.985177
1.123959	-1.035469
1.193179	-0.985177
1.103082	-1.050637
1.328285	-0.835127
1.385523	-0.771558
1.385523	-0.771558
1.328285	-0.835127
1.385523	-0.771558
1.311005	-0.854318
1.385523	-0.771558
1.486481	-0.596693
1.47356	-0.619073
1.385523	-0.771558
1.47356	-0.619073
1.385523	-0.771558
1.486481	-0.596693
1.52925	-0.522616
1.52925	-0.522616
1.486481	-0.596693
1.52925	-0.522616
1.47356	-0.619073
1.52925	-0.522616
1.591641	-0.330595
1.58365	-0.355188
1.52925	-0.522616
1.58365	-0.355188
1.52925	-0.522616
1.591641	-0.330595
1.618077	-0.249232
1.618077	-0.249232
1.591641	-0.330595
1.618077	-0.249232
1.58365	-0.355188
1.639179	-0.048464
1.648125	0.036647
1.648125	0.036647
1.639179	-0.048464
1.648125	0.036647
1.636475	-0.074194
1.618077	-0.249232
1.639179	-0.048464
1.636475	-0.074194
1.618077	-0.249232
1.636475	-0.074194
1.618077	-0.249232
1.648125	0.036647
1.627028	0.237371
1.629733	0.21163
1.648125	0.036647
1.629733	0.21163
1.648125	0.036647
1.627028	0.237371
1.618077	0.322525
1.618077	0.322525
1.627028	0.237371
1.618077	0.322525
1.629733	0.21163
1.618077	0.322525
1.555726	0.514423
1.563727	0.4898
1.618077	0.322525
1.563727	0.4898
1.618077	0.322525
1.555726	0.514423
1.52925	0.59591
1.52925	0.59591
1.555726	0.514423
1.52925	0.59591
1.563727	0.4898
0.696671	-1.271484
0.71224	-1.266171
0.716519	-1.264701
0.696671	-1.271484
0.716519	-1.264701
0.696264	-1.271613
0.716519	-1.264701
0.71224	-1.266171
0.721563	-1.262681
0.716519	-1.264701
0.721563	-1.262681
0.728647	-1.260161
0.728647	-1.260161
0.721563	-1.262681
0.724491	-1.261511
0.728647	-1.260161
0.724491	-1.261511
0.732457	-1.258639
-0.178309	-1.261487
-0.175373	-1.26266
-0.182444	-1.260145
-0.178309	-1.261487
-0.182444	-1.260145
-0.186259	-1.25862
-0.414375	-1.154138
-0.414375	-1.154138
-0.356516	-1.182146
-0.414375	-1.154138
-0.356516	-1.182146
-0.339199	-1.190528
-0.339199	-1.190528
-0.356516	-1.182146
-0.178309	-1.261487
-0.339199	-1.190528
-0.178309	-1.261487
-0.186259	-1.25862
-0.175373	-1.26266
-0.166026	-1.266159
-0.170297	-1.264692
-0.175373	-1.26266
-0.170297	-1.264692
-0.182444	-1.260145
-0.166026	-1.266159
-0.150419	-1.271485
-0.150013	-1.271614
-0.166026	-1.266159
-0.150013	-1.271614
-0.170297	-1.264692
0.36872	-1.333343
0.401648	-1.332137
0.397079	-1.332532
0.36872	-1.333343
0.397079	-1.332532
0.354258	-1.334101
0.192008	-1.334102
0.177555	-1.333345
0.36872	-1.333343
0.192008	-1.334102
0.36872	-1.333343
0.354258	-1.334101
0.149178	-1.332533
0.144612	-1.332137
0.177555	-1.333345
0.149178	-1.332533
0.177555	-1.333345
0.192008	-1.334102
0.401648	-1.332137
0.434	-1.328691
0.439154	-1.328051
0.401648	-1.332137
0.439154	-1.328051
0.397079	-1.332532
0.439154	-1.328051
0.434	-1.328691
0.46336	-1.323481
0.439154	-1.328051
0.46336	-1.323481
0.477338	-1.321275
0.477338	-1.321275
0.46336	-1.323481
0.651124	-1.283569
0.477338	-1.321275
0.651124	-1.283569
0.637013	-1.287334
0.651124	-1.283569
0.676238	-1.277536
0.669683	-1.279486
0.651124	-1.283569
0.669683	-1.279486
0.637013	-1.287334
1.250606	0.994692
1.193179	1.058471
1.193179	1.058471
1.250606	0.994692
1.193179	1.058471
1.267932	0.97545
1.250606	0.994692
1.267932	0.97545
1.385523	0.844852
1.250606	0.994692
1.385523	0.844852
1.385523	0.844852
1.428397	0.770592
1.385523	0.844852
1.385523	0.844852
1.428397	0.770592
1.385523	0.844852
1.441344	0.748167
1.428397	0.770592
1.441344	0.748167
1.52925	0.59591
1.428397	0.770592
1.52925	0.59591
1.52925	0.59591
1.193179	1.058471
1.030121	1.17694
1.051065	1.161723
1.193179	1.058471
1.051065	1.161723
1.193179	1.058471
1.030121	1.17694
0.960625	1.227432
0.960625	1.227432
1.030121	1.17694
0.960625	1.227432
1.051065	1.161723
0.960625	1.227432
0.902733	1.255455
0.885289	1.263899
0.960625	1.227432
0.885289	1.263899
0.960625	1.227432
0.902733	1.255455
0.724606	1.334763
0.732607	1.331878
0.902733	1.255455
0.732607	1.331878
0.885289	1.263899
0.732607	1.331878
0.724606	1.334763
0.721666	1.335939
0.732607	1.331878
0.721666	1.335939
0.728781	1.333407
0.7166	1.337967
0.724593	1.334975
0.728781	1.333407
0.728781	1.333407
0.721666	1.335939
0.712303	1.339443
0.728781	1.333407
0.712303	1.339443
0.7166	1.337967
-0.178424	1.334739
-0.35628	1.255554
-0.33889	1.263972
-0.178424	1.334739
-0.33889	1.263972
-0.186409	1.33186
-0.35628	1.255554
-0.414375	1.227432
-0.414375	1.227432
-0.35628	1.255554
-0.414375	1.227432
-0.33889	1.263972
-0.178424	1.334739
-0.186409	1.33186
-0.182578	1.333391
-0.178424	1.334739
-0.182578	1.333391
-0.175476	1.335917
-0.939849	0.67065
-0.983	0.59591
-0.983	0.59591
-0.939849	0.67065
-0.983	0.59591
-0.926969	0.692959
-0.781529	0.908984
-0.839274	0.844852
-0.839274	0.844852
-0.781529	0.908984
-0.839274	0.844852
-0.764279	0.928142
-0.839274	0.844852
-0.939849	0.67065
-0.926969	0.692959
-0.839274	0.844852
-0.926969	0.692959
-0.839274	0.844852
-0.64693	1.058471
-0.781529	0.908984
-0.764279	0.928142
-0.64693	1.058471
-0.764279	0.928142
-0.64693	1.058471
-0.57713	1.109184
-0.64693	1.058471
-0.64693	1.058471
-0.57713	1.109184
-0.64693	1.058471
-0.556258	1.124348
-0.414375	1.227432
-0.57713	1.109184
-0.556258	1.124348
-0.414375	1.227432
-0.556258	1.124348
-0.414375	1.227432
-0.983	0.59591
-1.045164	0.404591
-1.037208	0.429076
-0.983	0.59591
-1.037208	0.429076
-0.983	0.59591
-1.045164	0.404591
-1.071828	0.322525
-1.071828	0.322525
-1.045164	0.404591
-1.071828	0.322525
-1.037208	0.429076
-1.071828	0.322525
-1.092859	0.122434
-1.090169	0.148024
-1.071828	0.322525
-1.090169	0.148024
-1.071828	0.322525
-1.092859	0.122434
-1.101875	0.036647
-1.101875	0.036647
-1.092859	0.122434
-1.101875	0.036647
-1.090169	0.148024
-1.101875	0.036647
-1.08084	-0.163488
-1.083529	-0.137909
-1.101875	0.036647
-1.083529	-0.137909
-1.101875	0.036647
-1.08084	-0.163488
-1.071828	-0.249232
-1.071828	-0.249232
-1.08084	-0.163488
-1.071828	-0.249232
-1.083529	-0.137909
-0.166089	1.339431
-0.175476	1.335917
-0.182578	1.333391
-0.166089	1.339431
-0.182578	1.333391
-0.170378	1.337958
-0.150413	1.344781
-0.166089	1.339431
-0.170378	1.337958
-0.150413	1.344781
-0.170378	1.337958
-0.150005	1.34491
-0.104568	1.356945
-0.129844	1.350873
-0.123271	1.352828
-0.104568	1.356945
-0.123271	1.352828
-0.090419	1.36072
-0.129844	1.350873
-0.150413	1.344781
-0.150005	1.34491
-0.129844	1.350873
-0.150005	1.34491
-0.123271	1.352828
0.082627	1.396733
-0.104568	1.356945
-0.090419	1.36072
0.082627	1.396733
-0.090419	1.36072
0.068594	1.394519
0.112155	1.401973
0.082627	1.396733
0.068594	1.394519
0.112155	1.401973
0.068594	1.394519
0.106981	1.401331
0.144682	1.405437
0.112155	1.401973
0.106981	1.401331
0.144682	1.405437
0.106981	1.401331
0.149269	1.405834
0.177776	1.40665
0.144682	1.405437
0.149269	1.405834
0.177776	1.40665
0.149269	1.405834
0.192296	1.407411
0.368499	1.406649
0.177776	1.40665
0.192296	1.407411
0.368499	1.406649
0.192296	1.407411
0.35397	1.40741
0.401578	1.405436
0.368499	1.406649
0.35397	1.40741
0.401578	1.405436
0.35397	1.40741
0.396988	1.405833
0.434079	1.401975
0.401578	1.405436
0.396988	1.405833
0.434079	1.401975
0.396988	1.405833
0.439256	1.401332
0.477614	1.394525
0.463572	1.396741
0.434079	1.401975
0.477614	1.394525
0.434079	1.401975
0.439256	1.401332
0.650916	1.356918
0.463572	1.396741
0.477614	1.394525
0.650916	1.356918
0.477614	1.394525
0.636741	1.3607
0.676142	1.350859
0.650916	1.356918
0.636741	1.3607
0.676142	1.350859
0.636741	1.3607
0.669557	1.352817
0.696665	1.34478
0.676142	1.350859
0.669557	1.352817
0.696665	1.34478
0.669557	1.352817
0.696256	1.344909
0.712303	1.339443
0.696665	1.34478
0.696256	1.344909
0.712303	1.339443
0.696256	1.344909
0.7166	1.337967
0.583335	1.596092
0.590018	1.594065
0.583335	1.596092
0.795192	1.531824
0.590018	1.594065
0.583335	1.596092
0.583335	1.596092
0.881607	1.505609
0.881607	1.505609
0.583335	1.596092
0.881607	1.505609
0.795192	1.531824
0.881607	1.505609
0.886014	1.503253
0.881607	1.505609
0.281824	1.625792
0.273142	1.626647
0.583335	1.596092
0.281824	1.625792
0.583335	1.596092
0.583335	1.596092
0.273142	1.626647
0.281824	1.625792
0.273141	1.626647
0.939085	-1.436619
0.891187	-1.433045
1.118306	-1.311946
1.184797	-1.298594
0.939085	-1.436619
1.118306	-1.311946
1.184797	-1.298594
1.118306	-1.311946
1.161483	-1.287736
1.184797	-1.298594
1.161483	-1.287736
1.359223	-1.125551
1.402809	-1.119999
1.184797	-1.298594
1.359223	-1.125551
1.402809	-1.119999
1.359223	-1.125551
1.398384	-1.093489
1.184797	-1.298594
1.453954	-1.172364
1.226072	-1.359045
1.184797	-1.298594
1.402809	-1.119999
1.453954	-1.172364
0.939085	-1.436619
1.184797	-1.298594
1.226072	-1.359045
1.226072	-1.359045
1.070988	-1.56568
0.969235	-1.503319
1.226072	-1.359045
1.35183	-1.39179
1.070988	-1.56568
1.453954	-1.172364
1.35183	-1.39179
1.226072	-1.359045
0.969235	-1.503319
0.939085	-1.436619
1.226072	-1.359045
0.673137	-1.52988
0.939085	-1.436619
0.969235	-1.503319
0.691247	-1.600802
0.673137	-1.52988
0.969235	-1.503319
0.969235	-1.503319
0.762976	-1.685004
0.691247	-1.600802
0.969235	-1.503319
1.070988	-1.56568
0.762976	-1.685004
1.070988	-1.56568
2.164208	-1.758949
0.762976	-1.685004
0.762976	-1.685004
2.164208	-1.758949
0.438283	-1.7457
0.691247	-1.600802
0.762976	-1.685004
0.438283	-1.7457
0.438283	-1.7457
2.164208	-1.758949
1.602775	-2.037993
0.438283	-1.7457
1.602775	-2.037993
1.569454	-2.045805
0.438283	-1.7457
1.483665	-2.107963
0.857096	-2.35732
0.438283	-1.7457
1.507453	-2.08227
1.483665	-2.107963
0.721721	-2.384824
0.696632	-2.409248
0.438283	-1.7457
0.438283	-1.7457
0.752562	-2.368247
0.721721	-2.384824
0.691247	-1.600802
0.438283	-1.7457
0.400555	-1.648532
0.400555	-1.648532
0.438283	-1.7457
0.107966	-1.7457
1.569454	-2.045805
1.56097	-2.049174
0.438283	-1.7457
0.438283	-1.7457
1.56097	-2.049174
1.552751	-2.053148
0.438283	-1.7457
1.552751	-2.053148
1.544842	-2.057707
1.544842	-2.057707
1.522978	-2.070887
0.438283	-1.7457
1.522978	-2.070887
1.514998	-2.076282
0.438283	-1.7457
0.438283	-1.7457
1.514998	-2.076282
1.507453	-2.08227
0.857096	-2.35732
0.823045	-2.353889
0.438283	-1.7457
0.438283	-1.7457
0.823045	-2.353889
0.813926	-2.354321
0.438283	-1.7457
0.813926	-2.354321
0.804862	-2.355411
0.804862	-2.355411
0.795901	-2.357155
0.438283	-1.7457
0.438283	-1.7457
0.795901	-2.357155
0.780398	-2.360702
0.438283	-1.7457
0.780398	-2.360702
0.770943	-2.362522
0.770943	-2.362522
0.761643	-2.365033
0.438283	-1.7457
0.438283	-1.7457
0.761643	-2.365033
0.752562	-2.368247
0.438283	-1.7457
0.696632	-2.409248
0.074233	-2.439364
0.438283	-1.7457
0.074233	-2.439364
0.048135	-2.417223
0.438283	-1.7457
0.048135	-2.417223
0.107966	-1.7457
0.107966	-1.7457
0.048135	-2.417223
0.017043	-2.402922
0.105991	-1.645058
0.107966	-1.7457
-0.216727	-1.685004
0.107966	-1.7457
-0.054283	-2.393616
-0.216727	-1.685004
0.107966	-1.7457
0.017043	-2.402922
0.008278	-2.40037
0.008278	-2.40037
-0.000649	-2.398458
0.107966	-1.7457
