sep=;
Fa li;8.225786;9.744409;11.117836;12.153785;2.050447;8.271531;11.170084;5.755251;9.346722;6.749975;8.703303;8.296177;7.711396;
fHa li;2.655265;5.274325;6.425761;7.491437;1.167647;4.804566;5.372168;2.973338;6.384110;4.051502;7.344051;5.950834;5.600747;
Ca li;0.000000;0.000000;0.000000;0.000000;0.000000;-0.000000;0.000000;0.000000;0.000000;-0.000000;0.000000;0.000000;0.000000;
ffa li;7.505946;7.611522;9.296145;8.372752;1.328779;6.422581;9.186873;4.383909;7.298341;5.298061;5.420029;6.157153;5.184548;
Fb li;1.869603;1.448816;2.032392;1.644457;1.255848;1.162317;1.135230;1.135162;1.943921;1.756483;2.657622;1.364263;1.730422;
fHb li;-0.785824;1.798396;-0.825841;0.413434;-0.053940;1.063370;-0.186799;-0.113507;-0.654850;1.024422;-0.725962;1.072916;1.106379;
Cb li;0.000000;0.000000;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;-0.000000;0.000000;0.000000;
ffb li;2.032187;0.770915;1.548278;1.423484;1.272588;0.820109;0.948432;1.103458;1.654506;1.095072;2.839707;0.453663;1.157506;
Fa re;5.798834;5.926634;5.053328;2.211230;5.437873;6.905721;6.969460;5.915794;6.692699;6.720563;5.781644;4.431239;5.229218;
fHa re;4.642535;4.581307;5.127007;1.646920;4.879531;6.782814;7.273172;5.635791;6.613874;6.264916;6.469932;4.611480;3.493158;
Ca re;0.000000;0.000000;-0.000000;0.000000;0.000000;0.000000;0.000000;-0.000000;-0.000000;0.000000;0.000000;0.000000;0.000000;
ffa re;3.972257;4.454561;3.801093;1.680072;4.383565;4.086255;4.239358;3.590676;4.081513;3.390956;3.731368;2.633243;3.798205;
Fb re;0.834548;1.293805;0.968136;1.251234;0.959137;0.981048;0.853273;0.906600;1.322365;1.141193;1.855172;0.629314;1.069656;
fHb re;-0.433439;0.818848;-0.606010;0.508593;-0.229590;0.454706;0.312681;-0.521772;-0.275758;0.492761;-0.033605;-0.581244;-0.025956;
Cb re;0.000000;0.000000;-0.000000;0.000000;0.000000;0.000000;0.000000;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
ffb re;0.738348;0.846360;0.981968;1.182671;0.864135;0.777125;0.993517;0.918107;1.240850;1.026689;1.871974;0.469536;1.063334;
fsa li;6.323790;
fsb li;2.624237;
fp max li;2.115723;
Fp li;4.912026;
fu max li;2.557477;
Fp z/8 li;0.000000;
fk' li;14.624792;
fsa re;5.626252;
fsb re;1.424858;
fp max re;1.687447;
Fp re;5.821473;
fu max re;2.949722;
Fp z/8 re;0.000000;
fk' re;6.899370;
Fr;3.251215;

F'i li;17.657686;
fl' li;3.867762;
fk' li;14.624792;
fi' li;14.358274;
