sep=;
Fa li;11.098367;9.814935;9.583636;8.880653;12.065040;8.856281;11.129182;11.191439;10.419886;9.205311;8.176943;9.789180;9.538318;
fHa li;10.245974;8.863019;8.328722;6.999629;9.396505;8.768106;9.547167;9.620765;9.626430;9.063794;7.164371;9.047261;9.674060;
Ca li;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
ffa li;4.580211;4.416905;3.990260;3.721774;5.136057;2.546476;3.960750;4.601616;3.653681;3.001086;3.914548;3.921139;3.981964;
Fb li;1.114949;1.046729;1.289768;1.598754;0.491941;1.315380;0.600073;2.162222;1.176254;1.365825;1.175610;1.678167;1.464326;
fHb li;0.946330;0.805669;-0.441161;1.115858;-0.032907;1.179217;-0.458796;-0.406172;0.073746;1.450681;1.193662;1.750979;1.108074;
Cb li;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;-0.000000;0.000000;0.000000;0.000000;0.000000;
ffb li;0.956598;0.803724;1.423865;1.806301;0.482864;0.982519;0.358694;2.001154;1.202955;1.040928;0.758281;1.104245;0.992358;
Fa re;2.639130;3.554570;3.737687;3.031094;3.624694;5.424159;4.206944;5.055468;5.425448;5.035501;5.004790;3.694195;3.737589;
fHa re;3.603970;4.019041;4.417225;3.763655;4.644441;6.718156;5.260833;6.497655;6.649253;5.830407;5.819166;4.593062;3.474513;
Ca re;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
ffa re;0.832361;1.869379;1.951517;0.691086;1.195666;2.651620;1.021847;1.975544;1.638534;2.696084;2.288127;1.567423;1.607071;
Fb re;1.418842;0.757545;1.431292;1.863777;1.134620;1.621687;1.828759;2.325097;1.361223;0.827400;0.603519;1.452688;1.052884;
fHb re;0.085533;-0.409691;-1.120550;-0.077868;0.533985;0.589243;0.370505;0.217359;-0.654465;-0.284436;0.199921;-0.280690;-0.298896;
Cb re;0.000000;0.000000;-0.000000;-0.000000;0.000000;-0.000000;-0.000000;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
ffb re;1.370176;0.651243;1.260931;1.889285;0.807334;1.774078;2.061031;2.400048;1.402650;0.632300;0.551815;1.335570;1.128301;
fsa li;3.246345;
fsb li;2.209775;
fp max li;1.995431;
Fp li;6.029273;
fu max li;2.775446;
Fp z/8 li;0.000000;
fk' li;11.957419;
fsa re;3.243643;
fsb re;1.709793;
fp max re;2.304413;
Fp re;4.093233;
fu max re;2.641455;
Fp z/8 re;0.000000;
fk' re;5.075023;
Fr;5.833441;

F'i li;14.918743;
fl' li;4.189054;
fk' li;11.957419;
fi' li;11.701297;
