sep=;
Fa li;12.634011;11.059605;12.195702;13.797511;13.271304;13.260456;13.001768;12.993912;12.142641;12.930239;12.070884;10.031884;11.635013;
fHa li;14.324157;13.135840;14.274671;14.892410;14.889980;15.157470;15.049077;14.542720;14.405080;14.074897;12.019716;11.654810;13.305376;
Ca li;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;-0.000000;0.000000;0.000000;0.000000;0.000000;-0.000000;-0.000000;
ffa li;6.238606;4.392535;5.185615;5.672733;6.834161;7.297062;6.290396;4.391426;4.198060;7.402834;5.683809;5.494418;5.612018;
Fb li;0.245376;1.326641;1.461985;2.448260;1.539976;0.900099;1.629155;1.562740;0.750531;2.931530;1.151210;1.498878;1.147434;
fHb li;0.171644;1.334629;1.423762;1.972958;0.418096;0.424610;0.643198;0.641857;0.366757;1.307592;1.334413;0.054592;1.222478;
Cb li;0.000000;0.000000;-0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;-0.000000;0.000000;
ffb li;0.143732;0.976237;0.725813;0.637924;1.424560;0.977448;1.821418;1.802997;0.693236;3.359879;0.742199;1.513938;0.760190;
Fa re;2.923478;3.415915;3.435979;2.924844;3.603149;3.801099;4.500145;4.694299;4.782064;4.299386;3.806306;4.152810;3.263500;
fHa re;3.379328;3.651665;3.832828;2.217201;4.588721;4.631624;4.543147;5.074243;5.385674;5.601288;4.782687;4.468247;3.655953;
Ca re;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;-0.000000;0.000000;-0.000000;-0.000000;
ffa re;1.309699;1.978246;1.528740;1.752500;1.534786;1.657767;1.824752;1.572575;1.692766;2.169225;1.972575;1.789311;1.543234;
Fb re;1.412624;3.727113;1.452980;0.700128;0.642018;1.422752;1.465582;1.243580;1.428600;1.658772;0.919042;1.729512;0.818425;
fHb re;-0.205514;2.394988;1.072735;0.140497;0.658451;0.594754;-0.760167;-0.931467;-1.168200;-0.258832;0.433916;-0.612547;-0.807234;
Cb re;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;-0.000000;
ffb re;1.292150;1.332125;1.154705;0.617429;0.205226;0.827998;1.269746;0.720712;1.419271;1.797113;0.694738;1.533013;0.669273;
fsa li;3.502660;
fsb li;1.918365;
fp max li;2.339242;
Fp li;6.740558;
fu max li;2.687123;
Fp z/8 li;0.000000;
fk' li;14.418499;
fsa re;3.384087;
fsb re;3.563189;
fp max re;2.143357;
Fp re;6.650062;
fu max re;1.458098;
Fp z/8 re;0.000000;
fk' re;4.974389;
Fr;5.837833;

F'i li;19.440622;
fl' li;5.659202;
fk' li;14.418499;
fi' li;14.565887;
